type,status,subjects,number,title,date_enacted,term_id,raw_author_text,pdf_url,filename,id,session_id,absent_ids,clean_author_ids
resolution,active,,2022-235,"A Resolution Approving the Supplemental Budget No. 3 of Barangay Batong Malake, Los Baños, Laguna for the Year 2022 in the Amount of One Million Pesos & 00/100 Only (P 1,000,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/12/2022)",2022-12-12,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/12/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-235.pdf,Resolution No. 2022-235.pdf,resolution_sb_11_2022-235,sb_11_2022-12-12,,siytiap-jonathan-bryan-s
resolution,active,,2022-236,"A Resolution Approving the Supplemental Budget No. 1 of Barangay San Antonio, Los Baños, Laguna for the Year 2022 in the Amount of One Million Four Hundred Thousand Pesos & 00/100 Only (P 1,400,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/12/2022)",2022-12-12,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/12/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-236.pdf,Resolution No. 2022-236.pdf,resolution_sb_11_2022-236,sb_11_2022-12-12,,siytiap-jonathan-bryan-s
resolution,active,,2022-237,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 2 of Barangay Batong Malake, Los Baños, Laguna for the Year 2022 in the Amount of Nine Hundred Five Thousand Pesos & 00/100 Only (P 905,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/12/2022)",2022-12-12,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/12/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-237.pdf,Resolution No. 2022-237.pdf,resolution_sb_11_2022-237,sb_11_2022-12-12,,siytiap-jonathan-bryan-s
resolution,active,,2022-238,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 3 of Barangay Bayog, Los Baños, Laguna for the Year 2022 in the Amount of Two Hundred Fifty Thousand Pesos & 00/100 Only (P 250,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/12/2022)",2022-12-12,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/12/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-238.pdf,Resolution No. 2022-238.pdf,resolution_sb_11_2022-238,sb_11_2022-12-12,,siytiap-jonathan-bryan-s
resolution,active,,2022-239,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 2 of Barangay Lalakay, Los Baños, Laguna for the Year 2022 in the Amount of Two Hundred Ninety One Thousand Pesos & 00/100 Only (P 291,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/12/2022)",2022-12-12,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/12/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-239.pdf,Resolution No. 2022-239.pdf,resolution_sb_11_2022-239,sb_11_2022-12-12,,siytiap-jonathan-bryan-s
resolution,active,,2022-240,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 2 of Barangay Malinta, Los Baños, Laguna for the Year 2022 in the Amount of Five Hundred Ninety Two Thousand Pesos & 00/100 Only (P 592,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/12/2022)",2022-12-12,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/12/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-240.pdf,Resolution No. 2022-240.pdf,resolution_sb_11_2022-240,sb_11_2022-12-12,,siytiap-jonathan-bryan-s
resolution,active,,2022-241,"Resolution Approving and Adopting the Municipal Urban Development and Housing Board (MUDHB) Recommendation for the Approval of the Application for Alteration of the Development Plan of Heaven?s Garden Memorial Park by Ventura Development Corporation Located at Barangay Anos, Los Baños, Laguna Involving Two (2) Lots with an Aggregate Area of Ninety-nine (99) Square Meters. (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/12/2022)",2022-12-12,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/12/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-241.pdf,Resolution No. 2022-241.pdf,resolution_sb_11_2022-241,sb_11_2022-12-12,,siytiap-jonathan-bryan-s
resolution,active,,2022-221,"A Resolution Approving the Supplemental Budget No. 3 of Barangay Bambang, Los Baños, Laguna for the Year 2022 in the Amount of Three Million One Hundred Eighty Thousand Pesos and 00/100 (P 3,180,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/05/2022)",2022-12-05,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/05/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-221.pdf,Resolution No. 2022-221.pdf,resolution_sb_11_2022-221,sb_11_2022-12-05,,siytiap-jonathan-bryan-s
resolution,active,,2022-222,"A Resolution Approving the Supplemental Budget No. 1 of Barangay Bagong Silang, Los Baños, Laguna for the Year 2022 in the Amount of One Hundred Ninety Nine Thousand Pesos and 00/100 (P199,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/05/2022)",2022-12-05,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/05/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-222.pdf,Resolution No. 2022-222.pdf,resolution_sb_11_2022-222,sb_11_2022-12-05,,siytiap-jonathan-bryan-s
resolution,active,,2022-223,"A Resolution Approving the Supplemental Budget No. 3 of Barangay Malinta, Los Baños, Laguna for the Year 2022 in the Amount of Two Hundred Fifty Thousand Pesos and 00/100 (P 250,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/05/2022)",2022-12-05,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/05/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-223.pdf,Resolution No. 2022-223.pdf,resolution_sb_11_2022-223,sb_11_2022-12-05,,siytiap-jonathan-bryan-s
resolution,active,,2022-224,"Resolution Authorizing the Municipal Government of Los Baños (MGLB) Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Enter Into Collective Negotiated Agreement (CNA) with the Association of Municipal Employees of Los Baños, Laguna (AMELBA-UNA), Inc., the Organized and Existing Employee?s Association of the Municipal Government and Ratifying the Same Thereafter. (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/05/2022)",2022-12-05,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/05/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-224.pdf,Resolution No. 2022-224.pdf,resolution_sb_11_2022-224,sb_11_2022-12-05,,pelegrina-miko-c
resolution,active,,2022-225,"Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Revert the Allowable Maintenance and Other Operating Expense (MOOE) Allotments for Fy 2022 to Other Benefits for the Payment of Collective Negotiation Agreement (CNA) Incentive. (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 12/05/2022)",2022-12-05,sb_11,"Councilor Jonathan Bryan S. Siytiap, 12/05/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-225.pdf,Resolution No. 2022-225.pdf,resolution_sb_11_2022-225,sb_11_2022-12-05,,siytiap-jonathan-bryan-s
resolution,active,,2022-227,"Resolution Congratulating and Commending the Municipal Government of Los Baños (MGLB) Headed by Honorable Mayor Anthony F. Genuino, Through the Efforts of Municipal Nutrition Action Office Headed by Ms. Madeleine M. Alforja, for Being Awarded As One of the 2021 Outstanding Nutrition Honor Award Performer to Be Awarded During the Conduct of the 2022 Calabarzon Regional Nutrition Awarding Ceremony (RNAC) on December 7, 2022 in Quezon City. (AUTHOR: COUNCILOR MARK LESTER B. DIZON, 12/05/2022)",2022-12-05,sb_11,"Councilor Mark Lester B. Dizon, 12/05/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-227.pdf,Resolution No. 2022-227.pdf,resolution_sb_11_2022-227,sb_11_2022-12-05,,dizon-mark-lester-b
resolution,active,,2022-228,"Resolution Suspending the Conduct of Regular Sessions of the Sangguniang Bayan on December 12, 19 and 26, 2022 and Setting the Next Regular Session on January 9, 2023. (AUTHOR: COUNCILOR MARK LESTER B. DIZON, 12/05/2022)",2022-12-05,sb_11,"Councilor Mark Lester B. Dizon, 12/05/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-228.pdf,Resolution No. 2022-228.pdf,resolution_sb_11_2022-228,sb_11_2022-12-05,,dizon-mark-lester-b
resolution,active,,2023-02,"A Resolution Approving the Supplemental Budget No. 2 of Barangay Bagong Silang Los Baños, Laguna Amounting to One Hundred Twenty Seven Thousand Five Hundred Pesos & 00/100 Only (PHP 127,500.00) for Fiscal Year 2022 Councilor Jonathan Bryan S. Siytiap 12/05/2022",2022-12-05,sb_11,Jonathan Bryan S,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2023-02_1712561394.pdf,Resolution No. 2023-02_1712561394.pdf,resolution_sb_11_2023-02,sb_11_2022-12-05,,siytiap-jonathan-bryan-s
resolution,active,,2022-214,Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino and Acting Municipal Treasurer Maria Luisa G. Diaz to Reactivate and Close the Three (3) Trust Fund Dormant Accounts with Account Numbers (1) Lgu-rhu-hc1 (1) - 1892-1043-67; (2) Lgu-rhu-pf (2) - 1892-1043-59; (3) Trust Fund-mdfo - 1892-1044-99; to Close the Trust Fund Account with Account Number Trust Fund Ii-1892-1037-94 and to Transfer the Balances of the Four (4),2022-11-28,sb_11,Jonathan S. Siytiap d,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-214.pdf,Resolution No. 2022-214.pdf,resolution_sb_11_2022-214,sb_11_2022-11-28,"alipon-marlo-pj-a,alipon-marlo-pj-a,pelegrina-miko-c,pelegrina-miko-c,pelegrina-miko-c",siytiap-jonathan-bryan-s
resolution,active,,2022-215,"Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino and Acting Municipal Treasurer Maria Luisa G. Diaz to Close the Special Education Fund (SEF) Time Deposit with Account Number 1891-1178-30 and to Transfer the Fund Closing Balances of the Said Time Deposit Upon Maturity to the Sef Current Account No. 1892-1020-89. (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 11/28/2022)",2022-11-28,sb_11,"Councilor Jonathan Bryan S. Siytiap, 11/28/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-215.pdf,Resolution No. 2022-215.pdf,resolution_sb_11_2022-215,sb_11_2022-11-28,"alipon-marlo-pj-a,alipon-marlo-pj-a,pelegrina-miko-c,pelegrina-miko-c,pelegrina-miko-c",siytiap-jonathan-bryan-s
resolution,active,,2022-216,"Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Accept the Deed of Donation Being Made by Sta Lucia Realty & Development Inc., Represented by Its President, Mr. Exequiel D. Robles and Its Executive Vice President Mr. Vicente R. Santos for Two (2) Parcels of Land Situated in Barangay Tadlac, Los Baños, Laguna with an Aggregate Area of Four Hundred Eighty (480) Square Meters More or Less Duly Covered by the Tr",2022-11-28,sb_11,Jonathan Bryan S,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-216.pdf,Resolution No. 2022-216.pdf,resolution_sb_11_2022-216,sb_11_2022-11-28,"alipon-marlo-pj-a,alipon-marlo-pj-a,pelegrina-miko-c,pelegrina-miko-c,pelegrina-miko-c",siytiap-jonathan-bryan-s
resolution,active,,2022-217,"Resolution Approving and Adopting the Joint Municipal Peace and Order Council (MPOC) and Municipal Anti-drug Abuse Council (MADAC) Resolution No. 2022-08 Dated October 28, 2022 Entitled ?resolution Realigning the Total Amount of Ninety-five Thousand Pesos and 00/100 (PHP 95,000.00) From the Balance Appropriation of Peace and Order Funds As of October 28, 2022 for Augmentation of the Drug Clearing Program, and Further Approving the Same.? (AUTHOR: COUNCILOR BENEDICTO S. ALBORIDA, 11/28/2022)",2022-11-28,sb_11,"Councilor Benedicto S. Alborida, 11/28/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-217.pdf,Resolution No. 2022-217.pdf,resolution_sb_11_2022-217,sb_11_2022-11-28,"alipon-marlo-pj-a,alipon-marlo-pj-a,pelegrina-miko-c,pelegrina-miko-c,pelegrina-miko-c",alborida-benedicto-s
resolution,active,,2022-219,"Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Enter and Sign Into a Memorandum of Agreement MOA) with Los Baños Doctors Hospital and Medical Center (LBDHMC) for the Continuation of the Referral of Birthing Home Patients Who May Need Emergency Transportation. (AUTHOR: COUNCILOR MARK LESTER B. DIZON, 11/28/2022)",2022-11-28,sb_11,"Councilor Mark Lester B. Dizon, 11/28/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-219.pdf,Resolution No. 2022-219.pdf,resolution_sb_11_2022-219,sb_11_2022-11-28,"alipon-marlo-pj-a,alipon-marlo-pj-a,pelegrina-miko-c,pelegrina-miko-c,pelegrina-miko-c",dizon-mark-lester-b
resolution,active,,2022-207,"Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Accept the Deed of Donation Being Made by the Better Land Homeowners Association Incorporated Phase I Represented by Its President Ms. Norma H. Albarico and Phase Ii Represented by Its President Ms. Zenaida Dls Cantalejo, for the Donation of Road Lots and Open Spaces in the Municipality of Los Baños Located at Purok 6, Barangay San Antonio, Los Baños, Laguna and",2022-11-21,sb_11,Jonathan Bryan S,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-207.pdf,Resolution No. 2022-207.pdf,resolution_sb_11_2022-207,sb_11_2022-11-21,"alipon-marlo-pj-a,concio-dexter-a,bautista-leren-mae-m,bautista-leren-mae-m,delos-santos-arlene-p,bautista-leren-mae-m,pelegrina-miko-c,bautista-leren-mae-m,sumangil-evangelista-josephine,alipon-marlo-pj-a,bautista-leren-mae-m,alborida-dizon-dona-t",siytiap-jonathan-bryan-s
resolution,active,,2022-209,"Resolution Respectfully Requesting the Local Chief Executive Honorable Mayor Anthony F. Genuino to Suspend the Operation of Small Town Lottery (STL) in the Municipality of Los Baños Pending Inquiry on Collection of Remittances and Proliferation of Unauthorized or Illegal Stl Operations in the Municipality. (AUTHOR(S): Councilors Leren Mae M. Bautista,marlo Pj A. Alipon, Jonathan Bryan S. Siytiap, Miko C. Pelegrina, Mark Lester B. Dizon, Benedicto S. Alborida, Gaudencio P. Macatangay, Jozyly",2022-11-21,sb_11,Marlo P,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-209.pdf,Resolution No. 2022-209.pdf,resolution_sb_11_2022-209,sb_11_2022-11-21,"alipon-marlo-pj-a,concio-dexter-a,bautista-leren-mae-m,bautista-leren-mae-m,delos-santos-arlene-p,bautista-leren-mae-m,pelegrina-miko-c,bautista-leren-mae-m,sumangil-evangelista-josephine,alipon-marlo-pj-a,bautista-leren-mae-m,alborida-dizon-dona-t",alipon-marlo-pj-a
resolution,active,,2022-210,"A Resolution Commending and Congratulating the Municipal Government of Los Baños (MGLB) Headed by Honorable Mayor Anthony F. Genuino, Through the Efforts of Municipal Disaster Risk Reduction Management Office (MDRRMO) Headed by Ms. Cynthia N. Quintans for Being Adjudged by the National Disaster Risk Reduction and Management Council (NDRRMC) Thru the National Gawad Kalasag Selection Committee (NGKC) As Fully Compliant Local Government Unit LGU) for the 22nd Gawad Kalasag Seal for Excellence in",2022-11-21,sb_11,Miko C. Pelegrina d,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-210.pdf,Resolution No. 2022-210.pdf,resolution_sb_11_2022-210,sb_11_2022-11-21,"alipon-marlo-pj-a,concio-dexter-a,bautista-leren-mae-m,bautista-leren-mae-m,delos-santos-arlene-p,bautista-leren-mae-m,pelegrina-miko-c,bautista-leren-mae-m,sumangil-evangelista-josephine,alipon-marlo-pj-a,bautista-leren-mae-m,alborida-dizon-dona-t",pelegrina-miko-c
resolution,active,,2022-194,"Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Enter Into and Sign in a Memorandum of Agreement MOA) with the University of the Philippines Los Baños (UPLB) for the Bs Nutrition Interns to Undergo Practicum in the Municipality of Los Baños. (AUTHOR: COUNCILOR MARK LESTER B. DIZON, 11/07/2022)",2022-11-07,sb_11,"Councilor Mark Lester B. Dizon, 11/07/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-194.pdf,Resolution No. 2022-194.pdf,resolution_sb_11_2022-194,sb_11_2022-11-07,,dizon-mark-lester-b
resolution,active,,2022-195,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 3 of Barangay Mayondon, Los Baños, Laguna for the Year 2022 in the Amount of Five Hundred Eighty Thousand Pesos and 00/100 (PHP 580,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 11/07/2022)",2022-11-07,sb_11,"Councilor Jonathan Bryan S. Siytiap, 11/07/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-195.pdf,Resolution No. 2022-195.pdf,resolution_sb_11_2022-195,sb_11_2022-11-07,,siytiap-jonathan-bryan-s
resolution,active,,2022-196,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 1 of Barangay Tuntungin-putho, Los Baños, Laguna for the Year 2022 in the Amount of Nine Hundred Thirty Thousand Pesos and 00/100 (PHP 930,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 11/07/2022)",2022-11-07,sb_11,"Councilor Jonathan Bryan S. Siytiap, 11/07/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-196.pdf,Resolution No. 2022-196.pdf,resolution_sb_11_2022-196,sb_11_2022-11-07,,siytiap-jonathan-bryan-s
resolution,active,,2022-197,"A Resolution Approving the Supplemental Budget No 2 of Barangay Batong Malake, Los Baños, Laguna for the Year 2022 in the Amount of Three Hundred Thirty Six Thousand Two Hundred Seventy-seven Pesos and 46/100 (PHP 336,277.46). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 11/07/2022)",2022-11-07,sb_11,"Councilor Jonathan Bryan S. Siytiap, 11/07/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-197.pdf,Resolution No. 2022-197.pdf,resolution_sb_11_2022-197,sb_11_2022-11-07,,siytiap-jonathan-bryan-s
resolution,active,,2022-198,"A Resolution Approving the Supplemental Budget No 2 of Barangay Malinta, Los Baños, Laguna for the Year 2022 in the Amount of Two Hundred Twenty Thousand Pesos and 00/100 (PHP 220,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 11/07/2022)",2022-11-07,sb_11,"Councilor Jonathan Bryan S. Siytiap, 11/07/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-198.pdf,Resolution No. 2022-198.pdf,resolution_sb_11_2022-198,sb_11_2022-11-07,,siytiap-jonathan-bryan-s
resolution,active,,2022-201,"A Resolution Adopting the Local Investment Plan for Health (LIPH) of the Municipality of Los Baños, Laguna for the Year 2023-2025. (AUTHOR: COUNCILOR MARK LESTER B. DIZON, 11/07/2022)",2022-11-07,sb_11,"Councilor Mark Lester B. Dizon, 11/07/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-201.pdf,Resolution No. 2022-201.pdf,resolution_sb_11_2022-201,sb_11_2022-11-07,,dizon-mark-lester-b
resolution,active,,2022-202,"A Resolution Approving the Application for Accreditation of Supreme Action Force Inc. (SAF) with Office Address at Barangay San Antonio, Los Baños, Laguna. (AUTHOR: COUNCILOR JULIUS A. MOLI?AWE, 11/07/2022)",2022-11-07,sb_11,"Councilor Julius A. Moli?awe, 11/07/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-202.pdf,Resolution No. 2022-202.pdf,resolution_sb_11_2022-202,sb_11_2022-11-07,,molinawe-julius-a
resolution,active,,2022-203,"A Resolution Approving the Application for Accreditation of Pulis Musang Guardians Inc., with Office Address at Barangay San Antonio, Los Baños, Laguna. (AUTHOR: COUNCILOR JULIUS A. MOLI?AWE, 11/07/2022)",2022-11-07,sb_11,"Councilor Julius A. Moli?awe, 11/07/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-203.pdf,Resolution No. 2022-203.pdf,resolution_sb_11_2022-203,sb_11_2022-11-07,,molinawe-julius-a
resolution,active,,2022-204,"A Resolution Adopting the Municipal Council for the Protection of Children (MCPC) Resolution No. 2022-06 Dated November 4,2022 Entitled ? Resolution Realigning Portions of the Local Council for the Protection of Children Plan/fund Cy 2022 Amounting to One Million Five Hundred Twenty One Thousand Pesos (PHP 1,521,000.00) for Various Purposes and Approving the Same.? (AUTHOR: COUNCILOR MARLO PJ A. ALIPON, MPA, REE, RMP, 11/07/2022)",2022-11-07,sb_11,"Councilor Marlo Pj A. Alipon, 11/07/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-204.pdf,Resolution No. 2022-204.pdf,resolution_sb_11_2022-204,sb_11_2022-11-07,,alipon-marlo-pj-a
resolution,active,,2022-184,"Resolution Approving and Adopting the Municipal Health Board Resolution No. 2022-001 Dated October 21, 2022 Entitled ? Resolution Supporting the Establishment and Operation of a Health Facility (INFIRMARY) at Bernardo Village, Barangay Mayondon, Los Baños, Laguna, to Provide a 24-hour Emergency Health Care Services and Short Time Admission and Management of Non-complicated Patients or Cases.? (AUTHOR: MARK LESTER B. DIZON, 10/24/2022)",2022-10-24,sb_11,"Mark Lester B. Dizon, 10/24/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-184.pdf,Resolution No. 2022-184.pdf,resolution_sb_11_2022-184,sb_11_2022-10-24,,dizon-mark-lester-b
resolution,active,,2022-185,Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Enter Into and Sign in a Memorandum of Agreement MOA) with the University of the Philippines Los Baños (UPLB) for the Projects: Institutionalization of Guidelines on Watershed Integrated Area Land Use Planning (WILUP) Towards Resiliency with the Uplb College of Forestry and Natural Resources (CFNR) and Environmental Governance with the School of Environmental S,2022-10-24,sb_11,Marlo P,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-185.pdf,Resolution No. 2022-185.pdf,resolution_sb_11_2022-185,sb_11_2022-10-24,,alipon-marlo-pj-a
resolution,active,,2022-187,"A Resolution Approving and Adopting the Municipal Tricycle Pedicap Franchising and Regulatory Board ( MTPFRB) Resolution No. 2022-10 Dated October 21, 2022 Entitled ?resolution Approving Temporarily the System Being Observed by the Jumpsstoda #31 in Relation to Their Request for an Extension in Their Terminal Located at Barangay San Antonio, Los Baños, Laguna.? (AUTHOR: COUNCILOR MARLO PJ A. ALIPON, MPA,REE,RMP, 10/24/2022)",2022-10-24,sb_11,"Councilor Marlo Pj A. Alipon, 10/24/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-187.pdf,Resolution No. 2022-187.pdf,resolution_sb_11_2022-187,sb_11_2022-10-24,,alipon-marlo-pj-a
resolution,active,,2022-188,"Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Enter Into and Sign in a Memorandum of Agreement MOA) with the Cooperative Development Authority (CDA) - Calamba Extension Office for the Cooperative Promotion, Organization and Development in the Municipality of Los Baños. (AUTHOR: MIKO C. PELEGRINA, 10/24/2022)",2022-10-24,sb_11,"Miko C. Pelegrina, 10/24/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-188.pdf,Resolution No. 2022-188.pdf,resolution_sb_11_2022-188,sb_11_2022-10-24,,pelegrina-miko-c
resolution,active,,2022-189,"Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Negotiate and Enter Into an Agreement with Landbank of the Philippines Through Their Uplb Branch for the Local Government Unit Credit Line Facility Also Known As the Omnibus Term Loan Facility Which Would Serve As Standby Fund for the Development Projects of the Municipality of Los Baños. (AUTHOR: JONATHAN BRYAN S. SIYTIAP, 10/24/2022)",2022-10-24,sb_11,"Jonathan Bryan S. Siytiap, 10/24/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-189.pdf,Resolution No. 2022-189.pdf,resolution_sb_11_2022-189,sb_11_2022-10-24,,siytiap-jonathan-bryan-s
resolution,active,,2022-190,"Resolution Approving and Adopting Municipal Disaster Risk Reduction and Management Council MDRRMC) Resolution No. 2022-08 Dated October 20, 2022 Entitled ? Resolution Approving the Adjusted Municipal Disaster Risk Reduction and Management Plan and Fund for Cy 2023 Amounting to Twenty Million Seven Hundred Twelve Thousand Eight Hundred Seven Pesos and 80/100 (PHP 20,712,807.80). (AUTHOR: COUNCILOR BENEDICTO S. ALBORIDA, 10/24/2022)",2022-10-24,sb_11,"Councilor Benedicto S. Alborida, 10/24/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-190.pdf,Resolution No. 2022-190.pdf,resolution_sb_11_2022-190,sb_11_2022-10-24,,alborida-benedicto-s
resolution,active,,2022-186,"A Resolution Approving and Adopting the Municipal Tricycle Pedicap Franchising and Regulatory Board ( MTPFRB) Resolution No. 2022-09, Dated October 21, 2022 Entitled ?resolution Approving the Request of Mr. Jimmy B. Villegas, a Qualified Beneficiary of the Municipality?s E-trike Project, for a Refund of a Portion of His Contribution to the General Fund in View of the Discontinuance of the E-trike Project in Accordance to the Provisions Set Forth in the Signed Memorandum of Agreement.? (autho",2022-10-21,sb_11,Marlo P,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-186.pdf,Resolution No. 2022-186.pdf,resolution_sb_11_2022-186,sb_11_2022-10-21,,alipon-marlo-pj-a
resolution,active,,2022-191,"Resolution Approving and Adopting Municipal Disaster Risk Reduction and Management Council MDRRMC) Resolution No. 2022-09 Dated October 20, 2022 Entitled ? Resolution Realigning Certain Portions of the 5% Municipal Disaster Risk Reduction and Management Fund (MDRRMF) Current Appropriations for Cy 2022 Amounting to Two Million Ninety Thousand Pesos (PHP 2,090,000.00) and Certain Portions of the Mdrrmf Trust Account Amounting to Six Hundred Twenty Thousand Pesos (PHP 620,000.00) for Various Purpo",2022-10-20,sb_11,Benedicto S. Alborida d,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-191.pdf,Resolution No. 2022-191.pdf,resolution_sb_11_2022-191,sb_11_2022-10-20,,alborida-benedicto-s
resolution,active,,2022-165,"Resolution Approving and Adopting Municipal Peace and Order Council (MPOC) Resolution No. 2022-09 Dated September 19, 2022 Entitled ? Resolution Approving the Peace and Order and Public Safety (POPS) Plan of the Municipality of Los Baños for Cy 2023-2025.? (AUTHOR : COUNCILOR BENEDICTO S. ALBORIDA, 10/17/2022)",2022-10-17,sb_11,"Councilor Benedicto S. Alborida, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-165.pdf,Resolution No. 2022-165.pdf,resolution_sb_11_2022-165,sb_11_2022-10-17,,alborida-benedicto-s
